baseyear,changeyear,stfp,cntyfp,tractfp,geoid,changenopolls,nopollsadded,nopollsremoved,pctblack,pctwhite,pcthispanic,baseyearpopulationdensity,lastgeyearpollinglocstotal,baseyearpollinglocstotal
2016,2014 - 2016,55,55039,55039040200,55039040200,0,0,0,0.005,0.961,,3415,1,1
2018,2016 - 2018,55,55039,55039040200,55039040200,0,0,0,0.056,0.882,,3681,1,1
2020,2018 - 2020,55,55039,55039040200,55039040200,0,0,0,0.093,0.857,,3573,1,1
2022,2020 - 2022,55,55039,55039040200,55039040200,0,0,0,0.09,0.876,,3537,1,1
2014,2012 - 2014,55,55039,55039040300,55039040300,0,0,0,0.031,0.733,,4212,1,1
2016,2014 - 2016,55,55039,55039040300,55039040300,2,1,1,0.014,0.755,,3995,1,1
2018,2016 - 2018,55,55039,55039040300,55039040300,0,0,0,0.02,0.841,,3435,1,1
2020,2018 - 2020,55,55039,55039040300,55039040300,0,0,0,0.017,0.794,,3610,1,1
2022,2020 - 2022,55,55039,55039040300,55039040300,0,0,0,0.027,0.821,,3626,1,1
2014,2012 - 2014,55,55039,55039040400,55039040400,0,0,0,0.004,0.965,,3641,1,1
2016,2014 - 2016,55,55039,55039040400,55039040400,0,0,0,0,0.991,,3555,1,1
2018,2016 - 2018,55,55039,55039040400,55039040400,0,0,0,0,0.985,,3553,1,1
2020,2018 - 2020,55,55039,55039040400,55039040400,2,1,1,0,0.961,,3922,1,1
2022,2020 - 2022,55,55039,55039040400,55039040400,0,0,0,0,0.967,,4504,1,1
2014,2012 - 2014,55,55039,55039040500,55039040500,0,0,0,0.06,0.848,,5806,2,2
2016,2014 - 2016,55,55039,55039040500,55039040500,0,0,0,0.065,0.807,,5640,2,2
2018,2016 - 2018,55,55039,55039040500,55039040500,0,0,0,0.066,0.795,,6031,2,2
2020,2018 - 2020,55,55039,55039040500,55039040500,0,0,0,0.101,0.793,,5907,2,2
2022,2020 - 2022,55,55039,55039040500,55039040500,0,0,0,0.074,0.78,,6204,2,2
2014,2012 - 2014,55,55039,55039040700,55039040700,0,0,0,0.038,0.912,,227,2,2
2016,2014 - 2016,55,55039,55039040700,55039040700,0,0,0,0.045,0.906,,262,2,2
2018,2016 - 2018,55,55039,55039040700,55039040700,0,0,0,0.042,0.876,,288,2,2
2020,2018 - 2020,55,55039,55039040700,55039040700,0,0,0,0.031,0.895,,292,2,2
2022,2020 - 2022,55,55039,55039040700,55039040700,0,0,0,0.027,0.818,,281,2,2
2014,2012 - 2014,55,55039,55039040900,55039040900,0,0,0,0.011,0.963,,5182,1,1
2016,2014 - 2016,55,55039,55039040900,55039040900,1,0,1,0,0.949,,5184,1,0
2014,2012 - 2014,55,55039,55039041000,55039041000,0,0,0,0.02,0.95,,3270,1,1
2016,2014 - 2016,55,55039,55039041000,55039041000,1,1,0,0.01,0.954,,3363,1,2
2018,2016 - 2018,55,55039,55039041000,55039041000,0,0,0,0.018,0.92,,3260,2,2
2020,2018 - 2020,55,55039,55039041000,55039041000,0,0,0,0.007,0.922,,3069,2,2
2022,2020 - 2022,55,55039,55039041000,55039041000,0,0,0,0.006,0.933,,3100,2,2
2014,2012 - 2014,55,55039,55039041100,55039041100,0,0,0,0.017,0.933,,1060,1,1
2016,2014 - 2016,55,55039,55039041100,55039041100,0,0,0,0.007,0.914,,1041,1,1
2018,2016 - 2018,55,55039,55039041100,55039041100,0,0,0,0.006,0.916,,1113,1,1
2022,2020 - 2022,55,55039,55039041102,55039041102,2,1,1,0.004,0.931,,1847,1,1
2014,2012 - 2014,55,55039,55039041300,55039041300,0,0,0,0.005,0.929,,964,1,1
2016,2014 - 2016,55,55039,55039041300,55039041300,0,0,0,0.03,0.92,,990,1,1
2018,2016 - 2018,55,55039,55039041300,55039041300,0,0,0,0.032,0.945,,994,1,1
2020,2018 - 2020,55,55039,55039041300,55039041300,0,0,0,0,0.971,,982,1,1
2022,2020 - 2022,55,55039,55039041300,55039041300,0,0,0,0.011,0.927,,1019,1,1
2014,2012 - 2014,55,55039,55039041400,55039041400,0,0,0,0.005,0.972,,48,5,5
2016,2014 - 2016,55,55039,55039041400,55039041400,0,0,0,0.003,0.975,,48,5,5
2018,2016 - 2018,55,55039,55039041400,55039041400,0,0,0,0.001,0.971,,48,5,5
2020,2018 - 2020,55,55039,55039041400,55039041400,0,0,0,0.002,0.905,,50,5,5
2022,2020 - 2022,55,55039,55039041400,55039041400,0,0,0,0.005,0.904,,50,5,5
2014,2012 - 2014,55,55039,55039041500,55039041500,0,0,0,0,0.985,,145,2,2
2016,2014 - 2016,55,55039,55039041500,55039041500,0,0,0,0,0.988,,153,2,2
2018,2016 - 2018,55,55039,55039041500,55039041500,0,0,0,0.005,0.968,,159,2,2
2020,2018 - 2020,55,55039,55039041500,55039041500,0,0,0,0.011,0.962,,151,2,2
2022,2020 - 2022,55,55039,55039041500,55039041500,0,0,0,0.008,0.961,,151,2,2
2014,2012 - 2014,55,55039,55039041600,55039041600,0,0,0,0.011,0.948,,409,1,1
2016,2014 - 2016,55,55039,55039041600,55039041600,0,0,0,0.017,0.928,,388,1,1
2018,2016 - 2018,55,55039,55039041600,55039041600,0,0,0,0.001,0.965,,384,1,1
2020,2018 - 2020,55,55039,55039041600,55039041600,0,0,0,0.003,0.983,,384,1,1
2022,2020 - 2022,55,55039,55039041600,55039041600,0,0,0,0.005,0.948,,393,1,1
2014,2012 - 2014,55,55039,55039041700,55039041700,0,0,0,0.006,0.967,,37,4,4
2016,2014 - 2016,55,55039,55039041700,55039041700,0,0,0,0.003,0.967,,37,4,4
2018,2016 - 2018,55,55039,55039041700,55039041700,0,0,0,0.001,0.978,,37,4,4
2020,2018 - 2020,55,55039,55039041700,55039041700,0,0,0,0.001,0.969,,35,4,4
2022,2020 - 2022,55,55039,55039041700,55039041700,0,0,0,0.001,0.932,,36,4,4
2014,2012 - 2014,55,55039,55039041800,55039041800,0,0,0,0,0.952,,132,1,1
2016,2014 - 2016,55,55039,55039041800,55039041800,0,0,0,0,0.945,,133,1,1
2018,2016 - 2018,55,55039,55039041800,55039041800,0,0,0,0,0.936,,134,1,1
2020,2018 - 2020,55,55039,55039041800,55039041800,0,0,0,0,0.977,,132,1,1
2022,2020 - 2022,55,55039,55039041800,55039041800,0,0,0,0,0.942,,136,1,1
2014,2012 - 2014,55,55039,55039041900,55039041900,0,0,0,0.003,0.983,,49,5,5
2016,2014 - 2016,55,55039,55039041900,55039041900,0,0,0,0.004,0.973,,49,5,5
2018,2016 - 2018,55,55039,55039041900,55039041900,0,0,0,0.005,0.964,,49,5,5
2022,2020 - 2022,55,55039,55039041901,55039041901,0,0,0,0.011,0.944,,47,3,3
2022,2020 - 2022,55,55039,55039041902,55039041902,0,0,0,0.001,0.969,,56,2,2
2014,2012 - 2014,55,55039,55039042000,55039042000,0,0,0,0.012,0.95,,144,2,2
2016,2014 - 2016,55,55039,55039042000,55039042000,0,0,0,0.011,0.956,,144,2,2
2018,2016 - 2018,55,55039,55039042000,55039042000,0,0,0,0.016,0.952,,145,2,2
2022,2020 - 2022,55,55039,55039042001,55039042001,0,0,0,0,0.951,,101,1,1
2022,2020 - 2022,55,55039,55039042002,55039042002,0,0,0,0.029,0.904,,186,1,1
2014,2012 - 2014,55,55039,55039042100,55039042100,0,0,0,0,0.983,,47,4,4
2016,2014 - 2016,55,55039,55039042100,55039042100,0,0,0,0,0.993,,47,4,4
2018,2016 - 2018,55,55039,55039042100,55039042100,0,0,0,0,0.987,,47,4,4
2020,2018 - 2020,55,55039,55039042100,55039042100,0,0,0,0.001,0.986,,45,4,4
2022,2020 - 2022,55,55039,55039042100,55039042100,0,0,0,0.002,0.98,,45,4,4
2014,2012 - 2014,55,55039,55039042200,55039042200,0,0,0,0,0.975,,86,3,3
2016,2014 - 2016,55,55039,55039042200,55039042200,2,1,1,0,0.982,,84,3,3
2018,2016 - 2018,55,55039,55039042200,55039042200,0,0,0,0.001,0.969,,86,3,3
2020,2018 - 2020,55,55039,55039042200,55039042200,0,0,0,0.004,0.879,,90,3,3
2022,2020 - 2022,55,55039,55039042200,55039042200,0,0,0,0.004,0.935,,82,3,3
2014,2012 - 2014,55,55041,55041950100,55041950100,0,0,0,0.004,0.967,,3,5,5
2016,2014 - 2016,55,55041,55041950100,55041950100,0,0,0,0.023,0.928,,3,5,5
2018,2016 - 2018,55,55041,55041950100,55041950100,0,0,0,0.002,0.917,,3,5,5
2020,2018 - 2020,55,55041,55041950100,55041950100,0,0,0,0.004,0.814,,3,5,5
2022,2020 - 2022,55,55041,55041950100,55041950100,0,0,0,0.006,0.835,,3,5,5
2014,2012 - 2014,55,55041,55041950200,55041950200,0,0,0,0.023,0.836,,9,5,5
2016,2014 - 2016,55,55041,55041950200,55041950200,0,0,0,0.026,0.819,,9,5,5
2018,2016 - 2018,55,55041,55041950200,55041950200,0,0,0,0.021,0.814,,9,5,5
2020,2018 - 2020,55,55041,55041950200,55041950200,0,0,0,0.026,0.79,,8,5,5
2022,2020 - 2022,55,55041,55041950200,55041950200,0,0,0,0.001,0.778,,9,5,5
2014,2012 - 2014,55,55041,55041950300,55041950300,0,0,0,0.012,0.825,,22,1,1
2016,2014 - 2016,55,55041,55041950300,55041950300,0,0,0,0.008,0.791,,22,1,1
2018,2016 - 2018,55,55041,55041950300,55041950300,0,0,0,0.005,0.785,,22,1,1
2020,2018 - 2020,55,55041,55041950300,55041950300,0,0,0,0.008,0.795,,23,1,1
2022,2020 - 2022,55,55041,55041950300,55041950300,0,0,0,0.012,0.797,,22,1,1
2014,2012 - 2014,55,55041,55041950400,55041950400,0,0,0,0,0.75,,26,3,3
2016,2014 - 2016,55,55041,55041950400,55041950400,0,0,0,0,0.772,,24,3,3
2018,2016 - 2018,55,55041,55041950400,55041950400,0,0,0,0,0.762,,25,3,3
2020,2018 - 2020,55,55041,55041950400,55041950400,0,0,0,0.003,0.767,,25,3,3
2022,2020 - 2022,55,55041,55041950400,55041950400,0,0,0,0.002,0.767,,25,3,3
2014,2012 - 2014,55,55043,55043960100,55043960100,0,0,0,0.005,0.977,,27,6,6
2016,2014 - 2016,55,55043,55043960100,55043960100,2,1,1,0.004,0.971,,28,6,6
2018,2016 - 2018,55,55043,55043960100,55043960100,0,0,0,0.007,0.976,,28,6,6
2020,2018 - 2020,55,55043,55043960100,55043960100,0,0,0,0.003,0.991,,27,6,6
2022,2020 - 2022,55,55043,55043960100,55043960100,2,1,1,0.003,0.99,,27,6,6
2014,2012 - 2014,55,55043,55043960200,55043960200,1,0,1,0.064,0.911,,117,4,3
2016,2014 - 2016,55,55043,55043960200,55043960200,0,0,0,0.06,0.912,,117,3,3
2018,2016 - 2018,55,55043,55043960200,55043960200,0,0,0,0.068,0.92,,114,3,3
2020,2018 - 2020,55,55043,55043960200,55043960200,1,1,0,0.064,0.92,,117,3,4
2022,2020 - 2022,55,55043,55043960200,55043960200,0,0,0,0.067,0.914,,124,4,4
2014,2012 - 2014,55,55043,55043960300,55043960300,0,0,0,0,0.994,,43,3,3
2016,2014 - 2016,55,55043,55043960300,55043960300,2,1,1,0.003,0.991,,45,3,3
2018,2016 - 2018,55,55043,55043960300,55043960300,0,0,0,0.003,0.991,,44,3,3
2020,2018 - 2020,55,55043,55043960300,55043960300,0,0,0,0.001,0.99,,45,3,3
2022,2020 - 2022,55,55043,55043960300,55043960300,0,0,0,0,0.988,,47,3,3
2014,2012 - 2014,55,55043,55043960400,55043960400,0,0,0,0,0.974,,19,10,10
2016,2014 - 2016,55,55043,55043960400,55043960400,5,3,2,0.004,0.975,,17,10,11
2018,2016 - 2018,55,55043,55043960400,55043960400,2,1,1,0.004,0.973,,17,11,11
2020,2018 - 2020,55,55043,55043960400,55043960400,1,0,1,0.004,0.97,,18,11,10
2022,2020 - 2022,55,55043,55043960400,55043960400,0,0,0,0.007,0.971,,18,10,10
2014,2012 - 2014,55,55043,55043960500,55043960500,0,0,0,0,0.984,,17,5,5
2016,2014 - 2016,55,55043,55043960500,55043960500,2,1,1,0,0.981,,16,5,5
2018,2016 - 2018,55,55043,55043960500,55043960500,0,0,0,0,0.982,,16,5,5
2020,2018 - 2020,55,55043,55043960500,55043960500,3,2,1,0,0.978,,16,5,6
2022,2020 - 2022,55,55043,55043960500,55043960500,0,0,0,0,0.968,,17,6,6
2014,2012 - 2014,55,55043,55043960600,55043960600,0,0,0,0.006,0.975,,20,4,4
2016,2014 - 2016,55,55043,55043960600,55043960600,0,0,0,0.003,0.984,,19,4,4
2018,2016 - 2018,55,55043,55043960600,55043960600,0,0,0,0.001,0.986,,19,4,4
2020,2018 - 2020,55,55043,55043960600,55043960600,0,0,0,0.017,0.975,,19,4,4
2022,2020 - 2022,55,55043,55043960600,55043960600,0,0,0,0.013,0.972,,19,4,4
2014,2012 - 2014,55,55043,55043960700,55043960700,1,1,0,0.011,0.982,,469,3,4
2016,2014 - 2016,55,55043,55043960700,55043960700,2,0,2,0.015,0.976,,467,4,2
2018,2016 - 2018,55,55043,55043960700,55043960700,2,1,1,0.01,0.956,,460,2,2
2020,2018 - 2020,55,55043,55043960700,55043960700,0,0,0,0.007,0.961,,453,2,2
2022,2020 - 2022,55,55043,55043960700,55043960700,0,0,0,0.007,0.966,,478,2,2
2014,2012 - 2014,55,55043,55043960800,55043960800,0,0,0,0,0.984,,31,4,4
2016,2014 - 2016,55,55043,55043960800,55043960800,1,1,0,0,0.989,,30,4,5
2018,2016 - 2018,55,55043,55043960800,55043960800,0,0,0,0,0.992,,29,5,5
2020,2018 - 2020,55,55043,55043960800,55043960800,2,1,1,0.001,0.978,,28,5,5
2022,2020 - 2022,55,55043,55043960800,55043960800,4,2,2,0.003,0.947,,29,5,5
2014,2012 - 2014,55,55043,55043960900,55043960900,0,0,0,0.026,0.962,,383,1,1
2016,2014 - 2016,55,55043,55043960900,55043960900,0,0,0,0.039,0.96,,402,1,1
2018,2016 - 2018,55,55043,55043960900,55043960900,0,0,0,0.049,0.919,,433,1,1
2020,2018 - 2020,55,55043,55043960900,55043960900,1,0,1,0.072,0.882,,415,1,0
2014,2012 - 2014,55,55043,55043961000,55043961000,0,0,0,0.016,0.948,,1128,2,2
2016,2014 - 2016,55,55043,55043961000,55043961000,1,0,1,0.013,0.941,,1191,2,1
2018,2016 - 2018,55,55043,55043961000,55043961000,0,0,0,0.006,0.952,,1217,1,1
2020,2018 - 2020,55,55043,55043961000,55043961000,1,1,0,0.004,0.954,,1211,1,2
2022,2020 - 2022,55,55043,55043961000,55043961000,2,1,1,0.004,0.946,,1162,2,2
2014,2012 - 2014,55,55043,55043961100,55043961100,0,0,0,0.012,0.973,,60,4,4
2016,2014 - 2016,55,55043,55043961100,55043961100,0,0,0,0.015,0.976,,62,4,4
2018,2016 - 2018,55,55043,55043961100,55043961100,0,0,0,0.01,0.983,,63,4,4
2020,2018 - 2020,55,55043,55043961100,55043961100,0,0,0,0.004,0.981,,60,4,4
2022,2020 - 2022,55,55043,55043961100,55043961100,0,0,0,0,0.977,,59,4,4
2014,2012 - 2014,55,55043,55043961200,55043961200,0,0,0,0.002,0.977,,64,3,3
2016,2014 - 2016,55,55043,55043961200,55043961200,0,0,0,0.002,0.978,,65,3,3
2018,2016 - 2018,55,55043,55043961200,55043961200,0,0,0,0,0.981,,66,3,3
2020,2018 - 2020,55,55043,55043961200,55043961200,0,0,0,0.001,0.993,,67,3,3
2022,2020 - 2022,55,55043,55043961200,55043961200,0,0,0,0.003,0.984,,66,3,3
2014,2012 - 2014,55,55045,55045960100,55045960100,0,0,0,0.004,0.978,,56,3,3
2016,2014 - 2016,55,55045,55045960100,55045960100,2,1,1,0.005,0.98,,57,3,3
2018,2016 - 2018,55,55045,55045960100,55045960100,0,0,0,0.009,0.965,,58,3,3
2020,2018 - 2020,55,55045,55045960100,55045960100,0,0,0,0.009,0.943,,57,3,3
2022,2020 - 2022,55,55045,55045960100,55045960100,2,1,1,0.011,0.929,,58,3,3
2014,2012 - 2014,55,55045,55045960200,55045960200,0,0,0,0.002,0.985,,42,5,5
2016,2014 - 2016,55,55045,55045960200,55045960200,2,1,1,0.001,0.99,,42,5,5
2018,2016 - 2018,55,55045,55045960200,55045960200,0,0,0,0.002,0.981,,41,5,5
2020,2018 - 2020,55,55045,55045960200,55045960200,1,0,1,0.002,0.975,,41,5,4
2022,2020 - 2022,55,55045,55045960200,55045960200,0,0,0,0.004,0.969,,42,4,4
2014,2012 - 2014,55,55045,55045960300,55045960300,0,0,0,0.002,0.972,,40,4,4
2016,2014 - 2016,55,55045,55045960300,55045960300,0,0,0,0.007,0.957,,41,4,4
2018,2016 - 2018,55,55045,55045960300,55045960300,0,0,0,0.008,0.964,,40,4,4
2020,2018 - 2020,55,55045,55045960300,55045960300,0,0,0,0.003,0.979,,41,4,4
2022,2020 - 2022,55,55045,55045960300,55045960300,0,0,0,0.005,0.976,,41,4,4
2014,2012 - 2014,55,55045,55045960400,55045960400,0,0,0,0.004,0.948,,656,1,1
2016,2014 - 2016,55,55045,55045960400,55045960400,0,0,0,0.002,0.951,,643,1,1
2018,2016 - 2018,55,55045,55045960400,55045960400,0,0,0,0.003,0.951,,659,1,1
2020,2018 - 2020,55,55045,55045960400,55045960400,0,0,0,0,0.976,,668,1,1
2022,2020 - 2022,55,55045,55045960400,55045960400,0,0,0,0,0.977,,670,1,1
2014,2012 - 2014,55,55045,55045960700,55045960700,0,0,0,0.001,0.987,,24,5,5
2016,2014 - 2016,55,55045,55045960700,55045960700,0,0,0,0,0.995,,24,5,5
2018,2016 - 2018,55,55045,55045960700,55045960700,0,0,0,0,0.99,,24,5,5
2020,2018 - 2020,55,55045,55045960700,55045960700,2,1,1,0,0.987,,23,5,5
2022,2020 - 2022,55,55045,55045960700,55045960700,0,0,0,0,0.983,,22,5,5
2014,2012 - 2014,55,55045,55045960800,55045960800,0,0,0,0,0.976,,167,4,4
2016,2014 - 2016,55,55045,55045960800,55045960800,1,0,1,0,0.97,,164,4,3
2018,2016 - 2018,55,55045,55045960800,55045960800,0,0,0,0,0.952,,160,3,3
2020,2018 - 2020,55,55045,55045960800,55045960800,2,1,1,0,0.959,,159,3,3
2022,2020 - 2022,55,55045,55045960800,55045960800,2,1,1,0,0.968,,163,3,3
2014,2012 - 2014,55,55047,55047100100,55047100100,0,0,0,0.005,0.931,,284,1,1
2016,2014 - 2016,55,55047,55047100100,55047100100,0,0,0,0.002,0.948,,288,1,1
2018,2016 - 2018,55,55047,55047100100,55047100100,0,0,0,0.004,0.965,,276,1,1
2020,2018 - 2020,55,55047,55047100100,55047100100,0,0,0,0,0.922,,268,1,1
2022,2020 - 2022,55,55047,55047100100,55047100100,0,0,0,0,0.91,,280,1,1
2014,2012 - 2014,55,55047,55047100200,55047100200,0,0,0,0,0.936,,613,1,1
2016,2014 - 2016,55,55047,55047100200,55047100200,0,0,0,0,0.976,,593,1,1
2018,2016 - 2018,55,55047,55047100200,55047100200,2,1,1,0.008,0.952,,611,1,1
2020,2018 - 2020,55,55047,55047100200,55047100200,2,1,1,0.007,0.961,,649,1,1
2022,2020 - 2022,55,55047,55047100200,55047100200,0,0,0,0.01,0.96,,663,1,1
2014,2012 - 2014,55,55047,55047100300,55047100300,0,0,0,0.005,0.973,,28,4,4
2016,2014 - 2016,55,55047,55047100300,55047100300,0,0,0,0.005,0.982,,28,4,4
2018,2016 - 2018,55,55047,55047100300,55047100300,4,2,2,0.008,0.966,,28,4,4
2020,2018 - 2020,55,55047,55047100300,55047100300,0,0,0,0.013,0.955,,29,4,4
2022,2020 - 2022,55,55047,55047100300,55047100300,0,0,0,0.019,0.944,,28,4,4
2014,2012 - 2014,55,55047,55047100400,55047100400,0,0,0,0.019,0.948,,65,3,3
2016,2014 - 2016,55,55047,55047100400,55047100400,0,0,0,0.028,0.929,,65,3,3
2018,2016 - 2018,55,55047,55047100400,55047100400,0,0,0,0.022,0.969,,64,3,3
2020,2018 - 2020,55,55047,55047100400,55047100400,0,0,0,0.006,0.985,,65,3,3
2022,2020 - 2022,55,55047,55047100400,55047100400,0,0,0,0.009,0.98,,64,3,3
2014,2012 - 2014,55,55047,55047100500,55047100500,0,0,0,0,0.987,,36,3,3
2016,2014 - 2016,55,55047,55047100500,55047100500,1,0,1,0.002,0.982,,35,3,2
2018,2016 - 2018,55,55047,55047100500,55047100500,0,0,0,0.009,0.968,,36,2,2
2020,2018 - 2020,55,55047,55047100500,55047100500,0,0,0,0.006,0.977,,37,2,2
2022,2020 - 2022,55,55047,55047100500,55047100500,1,1,0,0.005,0.976,,38,2,3
2014,2012 - 2014,55,55047,55047100600,55047100600,0,0,0,0.002,0.975,,40,3,3
2016,2014 - 2016,55,55047,55047100600,55047100600,0,0,0,0.002,0.955,,41,3,3
2018,2016 - 2018,55,55047,55047100600,55047100600,0,0,0,0.009,0.959,,39,3,3
2020,2018 - 2020,55,55047,55047100600,55047100600,0,0,0,0.02,0.94,,38,3,3
2022,2020 - 2022,55,55047,55047100600,55047100600,0,0,0,0.018,0.925,,37,3,3
2014,2012 - 2014,55,55049,55049950100,55049950100,0,0,0,0.002,0.975,,20,3,3
2016,2014 - 2016,55,55049,55049950100,55049950100,0,0,0,0.004,0.972,,20,3,3
2018,2016 - 2018,55,55049,55049950100,55049950100,0,0,0,0.007,0.968,,20,3,3
2020,2018 - 2020,55,55049,55049950100,55049950100,0,0,0,0.009,0.916,,20,3,3
2022,2020 - 2022,55,55049,55049950100,55049950100,0,0,0,0.013,0.911,,20,3,3
2014,2012 - 2014,55,55049,55049950200,55049950200,0,0,0,0.004,0.97,,19,5,5
2016,2014 - 2016,55,55049,55049950200,55049950200,0,0,0,0.01,0.955,,19,5,5
2018,2016 - 2018,55,55049,55049950200,55049950200,0,0,0,0.011,0.967,,20,5,5
2020,2018 - 2020,55,55049,55049950200,55049950200,0,0,0,0.012,0.966,,19,5,5
2022,2020 - 2022,55,55049,55049950200,55049950200,0,0,0,0.019,0.963,,19,5,5
2014,2012 - 2014,55,55049,55049950300,55049950300,0,0,0,0.001,0.952,,21,6,6
2016,2014 - 2016,55,55049,55049950300,55049950300,0,0,0,0.001,0.974,,21,6,6
2018,2016 - 2018,55,55049,55049950300,55049950300,0,0,0,0.004,0.975,,22,6,6
2020,2018 - 2020,55,55049,55049950300,55049950300,0,0,0,0.002,0.993,,21,6,6
2022,2020 - 2022,55,55049,55049950300,55049950300,0,0,0,0.001,0.984,,21,6,6
2014,2012 - 2014,55,55049,55049950400,55049950400,0,0,0,0.005,0.97,,204,2,2
2016,2014 - 2016,55,55049,55049950400,55049950400,0,0,0,0.001,0.995,,208,2,2
2018,2016 - 2018,55,55049,55049950400,55049950400,0,0,0,0.001,0.975,,197,2,2
2020,2018 - 2020,55,55049,55049950400,55049950400,0,0,0,0.001,0.976,,198,2,2
2022,2020 - 2022,55,55049,55049950400,55049950400,0,0,0,0,0.948,,209,2,2
2014,2012 - 2014,55,55049,55049950500,55049950500,1,0,1,0.006,0.969,,27,6,5
2016,2014 - 2016,55,55049,55049950500,55049950500,1,1,0,0.012,0.949,,27,5,6
2018,2016 - 2018,55,55049,55049950500,55049950500,1,0,1,0.014,0.953,,28,6,5
2020,2018 - 2020,55,55049,55049950500,55049950500,1,1,0,0.012,0.949,,29,5,6
2022,2020 - 2022,55,55049,55049950500,55049950500,4,2,2,0.004,0.949,,29,6,6
2014,2012 - 2014,55,55049,55049950600,55049950600,2,1,1,0.001,0.989,,61,2,2
2016,2014 - 2016,55,55049,55049950600,55049950600,0,0,0,0.002,0.956,,59,2,2
2018,2016 - 2018,55,55049,55049950600,55049950600,0,0,0,0.015,0.958,,55,2,2
2020,2018 - 2020,55,55049,55049950600,55049950600,0,0,0,0.017,0.95,,55,2,2
2022,2020 - 2022,55,55049,55049950600,55049950600,0,0,0,0.028,0.947,,54,2,2
2014,2012 - 2014,55,55051,55051180100,55051180100,2,1,1,0.016,0.958,,212,3,3
2016,2014 - 2016,55,55051,55051180100,55051180100,0,0,0,0.016,0.954,,198,3,3
2018,2016 - 2018,55,55051,55051180100,55051180100,0,0,0,0.017,0.951,,205,3,3
2020,2018 - 2020,55,55051,55051180100,55051180100,0,0,0,0.002,0.94,,188,3,3
2022,2020 - 2022,55,55051,55051180100,55051180100,0,0,0,0.002,0.934,,200,3,3
2014,2012 - 2014,55,55051,55051180200,55051180200,0,0,0,0,0.974,,4,7,7
2016,2014 - 2016,55,55051,55051180200,55051180200,0,0,0,0,0.974,,3,7,7
2018,2016 - 2018,55,55051,55051180200,55051180200,0,0,0,0,0.964,,3,7,7
2020,2018 - 2020,55,55051,55051180200,55051180200,0,0,0,0,0.968,,3,7,7
2022,2020 - 2022,55,55051,55051180200,55051180200,0,0,0,0,0.968,,4,7,7
2014,2012 - 2014,55,55051,55051180300,55051180300,0,0,0,0,0.987,,6,2,2
2016,2014 - 2016,55,55051,55051180300,55051180300,2,1,1,0.001,0.978,,6,2,2
2018,2016 - 2018,55,55051,55051180300,55051180300,0,0,0,0.003,0.986,,6,2,2
2020,2018 - 2020,55,55051,55051180300,55051180300,0,0,0,0.003,0.978,,6,2,2
2022,2020 - 2022,55,55051,55051180300,55051180300,0,0,0,0.001,0.982,,6,2,2
2014,2012 - 2014,55,55053,55053960100,55053960100,0,0,0,0.095,0.692,,9,4,4
2016,2014 - 2016,55,55053,55053960100,55053960100,0,0,0,0.089,0.674,,9,4,4
2018,2016 - 2018,55,55053,55053960100,55053960100,0,0,0,0.086,0.669,,9,4,4
2020,2018 - 2020,55,55053,55053960100,55053960100,3,1,2,0.077,0.693,,9,4,3
2022,2020 - 2022,55,55053,55053960100,55053960100,0,0,0,0.071,0.688,,9,3,3
2014,2012 - 2014,55,55053,55053960200,55053960200,0,0,0,0.001,0.936,,32,4,4
2016,2014 - 2016,55,55053,55053960200,55053960200,0,0,0,0.001,0.907,,34,4,4
2018,2016 - 2018,55,55053,55053960200,55053960200,0,0,0,0.003,0.867,,34,4,4
2020,2018 - 2020,55,55053,55053960200,55053960200,0,0,0,0.003,0.889,,34,4,4
2022,2020 - 2022,55,55053,55053960200,55053960200,1,1,0,0.003,0.877,,36,4,5
2014,2012 - 2014,55,55053,55053960300,55053960300,0,0,0,0.002,0.95,,19,7,7
2016,2014 - 2016,55,55053,55053960300,55053960300,0,0,0,0.005,0.976,,19,7,7
2018,2016 - 2018,55,55053,55053960300,55053960300,1,0,1,0.011,0.962,,18,7,6
2020,2018 - 2020,55,55053,55053960300,55053960300,0,0,0,0.013,0.951,,18,6,6
2022,2020 - 2022,55,55053,55053960300,55053960300,1,1,0,0.002,0.966,,18,6,7
2014,2012 - 2014,55,55053,55053960400,55053960400,2,1,1,0,0.945,,21,5,5
2016,2014 - 2016,55,55053,55053960400,55053960400,0,0,0,0,0.947,,21,5,5
2018,2016 - 2018,55,55053,55053960400,55053960400,0,0,0,0.001,0.976,,21,5,5
2020,2018 - 2020,55,55053,55053960400,55053960400,0,0,0,0,0.969,,21,5,5
2022,2020 - 2022,55,55053,55053960400,55053960400,0,0,0,0.003,0.958,,22,5,5
2014,2012 - 2014,55,55053,55053960500,55053960500,0,0,0,0.009,0.92,,421,3,3
2016,2014 - 2016,55,55053,55053960500,55053960500,0,0,0,0.008,0.898,,421,3,3
2018,2016 - 2018,55,55053,55053960500,55053960500,0,0,0,0.007,0.892,,419,3,3
2020,2018 - 2020,55,55053,55053960500,55053960500,0,0,0,0.007,0.864,,405,3,3
2022,2020 - 2022,55,55053,55053960500,55053960500,0,0,0,0.007,0.853,,415,3,3
2014,2012 - 2014,55,55055,55055100200,55055100200,0,0,0,0.016,0.907,,6239,2,2
2016,2014 - 2016,55,55055,55055100200,55055100200,0,0,0,0.009,0.904,,6044,2,2
2018,2016 - 2018,55,55055,55055100200,55055100200,0,0,0,0.011,0.92,,5967,2,2
