"location_name_clean","r3latitude","r3longitude","state","change_year","geom","change_type"
"LA FRANCE ELEMENTARY SCHOOL","34.613","-82.764","SC","2020","0101000020E6100000207BBDFBE3B054C034B9BD49784E4140","removed"
"LEBANON BPT CHURCH AC BUILDING","34.618","-82.690","SC","2020","0101000020E61000002F96332523AC54C0211BED5D284F4140","removed"
"CANEBRAKE FIRE STATION HEADQUARTERS","34.636","-82.264","SC","2020","0101000020E6100000AB79E981EA9054C0248E869D73514140","removed"
"W PELZER PRI SCHOOL","34.645","-82.481","SC","2020","0101000020E61000003AAC70CBC79E54C039FBB9579C524140","removed"
"PELZER COMMUNITY CENTER","34.646","-82.463","SC","2020","0101000020E61000004C1938A0A59D54C02E1A321EA5524140","removed"
"PIERCETOWN FIRE STATION","34.656","-82.593","SC","2020","0101000020E610000053F5E10FF5A554C0AC263E2DF5534140","removed"
"OCONEE AIRPORT","34.670","-82.886","SC","2020","0101000020E6100000770FD07DB9B854C07A02BC60CB554140","removed"
"CLEMSON DOWNS ACTIVITY CENTER (CLEMSON)","34.678","-82.795","SC","2020","0101000020E610000004D0DECFDFB254C020E80D9CD8564140","removed"
"WOODMAN OF THE WORLD","34.690","-80.202","SC","2020","0101000020E6100000CB5C8539E60C54C074B8B1344B584140","removed"
"HOPEWELL UNITED METHODIST CHURCH","34.693","-82.273","SC","2020","0101000020E61000009BC18476739154C056CFEE35A9584140","removed"
"SHILOH UNITED METH CHURCH","34.697","-82.502","SC","2020","0101000020E61000008DD13AAA1AA054C0FC5EF9E241594140","removed"
"ERWIN SCHOOL","34.698","-80.805","SC","2020","0101000020E6100000665E58488A3354C0F097608264594140","removed"
"CENTRAL / CLEMSON LIBRARY","34.714","-82.789","SC","2020","0101000020E6100000185C73477FB254C0E4315E4E645B4140","removed"
"WREN MIDDLE SCHOOL","34.725","-82.545","SC","2020","0101000020E6100000C2A3326AE3A254C017388F79D35C4140","removed"
"STANDING SPRINGS BAPTIST CHURCH","34.727","-82.289","SC","2020","0101000020E6100000F31A608B829254C011120E620C5D4140","removed"
"SIMPSONVILLE CITY PARK CENTER","34.739","-82.251","SC","2020","0101000020E61000001416269D129054C0E53EDE509D5E4140","removed"
"FIRST PRESBYTERIAN CHURCH","34.739","-82.247","SC","2020","0101000020E610000090AB47D0CE8F54C0479E35898B5E4140","removed"
"CLEAR SPRING BAPTIST CHURCH","34.764","-82.195","SC","2020","0101000020E61000002435A3D57F8C54C08DB85BEDBC614140","removed"
"RODMAN COMMUNITY CENTER","34.767","-81.088","SC","2020","0101000020E6100000DB183BE1A54554C02ACEAC003A624140","removed"
"LONG CREEK FIRE STATION","34.770","-83.256","SC","2020","0101000020E6100000536232B069D054C0E3F2695F8A624140","removed"
"DAVID STAND AME ZION CHURCH","34.770","-80.841","SC","2020","0101000020E6100000152FBBCCD53554C0A8C64B3789624140","removed"
"SPRING HILL BAPTIST CH.","34.777","-80.549","SC","2020","0101000020E61000004F7633A31F2354C0490E7D1C72634140","removed"
"BROOKDALE EASLEY (FKA COUNTRY SIDE)","34.795","-82.596","SC","2020","0101000020E6100000EEEBC03923A654C0224FDC3BB4654140","removed"
"FOOTHILLS RETIREMENT COMMUNITY","34.798","-82.540","SC","2020","0101000020E6100000CA260A3E97A254C068EC4B361E664140","removed"
"LIBERTY UNITED METHODIST CHURCH","34.803","-82.687","SC","2020","0101000020E61000001B77EF4DF8AB54C01E882CD2C4664140","removed"
"MAULDIN MILLER FIRE STATION #1","34.803","-82.294","SC","2020","0101000020E6100000526749DBD39254C05AA0DD21C5664140","removed"
"IMMANUEL LUTHERAN CHURCH","34.805","-82.224","SC","2020","0101000020E6100000FB027AE14E8E54C041B3902518674140","removed"
"SAINT MICHAELS EPISCOPAL CHURCH","34.812","-82.549","SC","2020","0101000020E61000009E0EBFF627A354C01DB68883DF674140","removed"
"VICTORY BAPTIST CHURCH","34.812","-82.524","SC","2020","0101000020E6100000C33D3B8581A154C0DD239BABE6674140","removed"
"BRUSHY CREEK BAPTIST CHURCH","34.814","-82.585","SC","2020","0101000020E610000006616EF772A554C08146448C32684140","removed"
"MCCALL BROTHERS DIVING","34.816","-82.905","SC","2020","0101000020E6100000493F2B7AF1B954C0D23142D36D684140","removed"
"TRINITY UNITED METHODIST CHURCH","34.816","-82.384","SC","2020","0101000020E610000010C75FFF9A9854C0F32B8CE376684140","removed"
"MEALS ON WHEELS","34.824","-82.390","SC","2020","0101000020E6100000D908C4EBFA9854C0DE712FD571694140","removed"
"EASTLAN BAPTIST CHURCH","34.825","-82.369","SC","2020","0101000020E6100000FA4E82ED969754C0A98D452E93694140","removed"
"STERLING SCHOOL","34.835","-82.370","SC","2020","0101000020E61000004606B98BB09754C0CA7E2777E96A4140","removed"
"ROLLING GREEN RETIREMENT CENTER","34.843","-82.263","SC","2020","0101000020E610000051A9C8D7D49054C0721184D0E66B4140","removed"
"SPRINGFIELD BAPTIST CHURCH","34.847","-82.392","SC","2020","0101000020E6100000B11DE7911A9954C0998F5A176D6C4140","removed"
"REIDVILLE ELEMENTARY SCHOOL","34.861","-82.115","SC","2020","0101000020E61000008B3F40AD588754C0BA38E0A9366E4140","removed"
"LAKEVIEW BAPTIST CHURCH","34.865","-82.709","SC","2020","0101000020E6100000FE6ECB915FAD54C05B2ACA00AB6E4140","removed"
"GLASSY MOUNTAIN BAPTIST CHURCH","34.887","-82.659","SC","2020","0101000020E6100000391BE1A334AA54C01F00DD3C7A714140","removed"
"SPRINGWELL CHURCH","34.929","-82.301","SC","2020","0101000020E6100000A498CD2D3E9354C0F5DB323BE6764140","removed"
"MANCHESTER CREEK COMMUNITY CHURCH","34.934","-80.983","SC","2020","0101000020E6100000D3FDF73BEF3E54C09AA7847181774140","removed"
"ROCK HILL FIRE STATION NO. 5","34.935","-80.962","SC","2020","0101000020E610000082DEC0898D3D54C069465046A6774140","removed"
"WOODLANDS AT FURMAN","34.936","-82.443","SC","2020","0101000020E610000089D1730B5D9C54C089F667F5C4774140","removed"
"SUN CITY LAKE HOUSE","34.936","-80.843","SC","2020","0101000020E61000009078C3C7F13554C02F9402C1D2774140","removed"
"GLENDALE FIRE STATION","34.946","-81.836","SC","2020","0101000020E6100000211A8288797554C0AE75F39E14794140","removed"
"HICKORY GROVE/SHARON ELEMENTARY SCHOOL","34.954","-81.392","SC","2020","0101000020E6100000543E5F0E165954C09F008A91257A4140","removed"
"BUCHHEIT BOARD ROOM","34.956","-81.972","SC","2020","0101000020E610000088B02B77307E54C044EF9E4D587A4140","removed"
"CLEVELAND ELEMENTARY SCHOOL","34.958","-81.949","SC","2020","0101000020E6100000D5253ED2BB7C54C065B26E72AE7A4140","removed"
"REBIRTH MISSIONARY BAPTIST","34.962","-82.212","SC","2020","0101000020E6100000488AC8B08A8D54C0F098CB57137B4140","removed"
"CLIFDALE ELEMENTARY SCHOOL","34.978","-81.837","SC","2020","0101000020E61000006B60AB048B7554C03DFA15212B7D4140","removed"
"WESTMINSTER CATAWBA CHRISTIAN SCHOOL","34.980","-81.022","SC","2020","0101000020E6100000336EC5596C4154C0D9278062647D4140","removed"
"REAL LIFE ASSEMBLY","35.040","-80.970","SC","2020","0101000020E6100000DE2A3EF4133E54C0B4588AE42B854140","removed"
"BOILING SPRINGS 9TH GRADE","35.045","-81.984","SC","2020","0101000020E6100000B8EE4163017F54C04548DDCEBE854140","removed"
"WEST END BAPTIST CHURCH","35.079","-81.663","SC","2020","0101000020E610000044BC75FE6D6A54C01A3A1B97168A4140","removed"
"BLACKSBURG FIRE DEPT.","35.121","-81.516","SC","2020","0101000020E610000099CCC2E8036154C05F0E16A98B8F4140","removed"
"NEW PLEASANT BAPTIST ACT CEN","35.122","-81.808","SC","2020","0101000020E61000001924D813B87354C0FBC7E7BA958F4140","removed"
"OTRANTO LIBRARY","32.964","-80.048","SC","2022","0101000020E610000057FA1A930F0354C028BDCA35607B4040","added"
"FIRST EMMANUEL BAPTIST CHURCH","32.968","-80.205","SC","2022","0101000020E61000008489F5FC1F0D54C0FA6761AAF47B4040","added"
"LINCOLNVILLE TOWN HALL","33.009","-80.159","SC","2022","0101000020E6100000EBD3E06C290A54C0C7E358CD29814040","added"
"ALLENDALE COMMUNITY BUILDING","33.011","-81.305","SC","2022","0101000020E61000009D7D8A88875354C0618495AF70814040","added"
"SUMMERVILLE PRESBYTERIAN CHURCH","33.018","-80.182","SC","2022","0101000020E6100000C3352D67A50B54C02DDED9684A824040","added"
"ROLLINS EDWARDS COMMUNITY CENTER","33.027","-80.178","SC","2022","0101000020E610000004B39D4A610B54C0358EA2186A834040","added"
"DUBOSE MIDDLE SCHOOL","33.033","-80.237","SC","2022","0101000020E6100000B1B90FE5300F54C09871AEBC3F844040","added"
"MARION BAPTIST CHURCH","33.035","-80.842","SC","2022","0101000020E61000002B4EB516E63554C06FE5DB7179844040","added"
"NET INTERNATIONAL MINISTRIES","33.051","-80.105","SC","2022","0101000020E6100000A1D634EFB80654C01CDC8C8983864040","added"
"ST GEORGE CIVIC CENTER","33.188","-80.576","SC","2022","0101000020E6100000D93EE42DD72454C078A4B04115984040","added"
"ALVIN COMMUNITY CENTER","33.347","-79.816","SC","2022","0101000020E61000003E20D09934F453C09A5C8C8175AC4040","added"
"FIRST BAPTIST CHURCH","33.372","-79.287","SC","2022","0101000020E61000006780666B58D253C03C8CA438A2AF4040","added"
"ROWESVILLE COMMUNITY CENTER","33.374","-80.838","SC","2022","0101000020E61000004F79CFDC9E3554C0D12AE917DBAF4040","added"
"ST. STEPHEN LIBRARY","33.405","-79.927","SC","2022","0101000020E6100000EBA9D55757FB53C0A1DF5229D1B34040","added"
"GEORGETOWN PENTECOSTAL HOLINESS CHURCH","33.411","-79.287","SC","2022","0101000020E61000009BCF6F4E5BD253C0FA5C120C8CB44040","added"
"VANCE SENIOR CENTER","33.442","-80.423","SC","2022","0101000020E6100000580053060E1B54C0B4AB90F293B84040","added"
"ANDREWS RECREATION CENTER","33.450","-79.568","SC","2022","0101000020E610000080E8EEDF61E453C0BF02E2BF8AB94040","added"
"LITCHFIELD EXCHANGE","33.487","-79.095","SC","2022","0101000020E61000006EA9DE7511C653C0676C9ED964BE4040","added"
"LIVING HOPE","33.491","-81.697","SC","2022","0101000020E6100000C50DAE6F966C54C0682101A3CBBE4040","added"
"ORANGEBURG COUNTY COUNCIL CHAMBERS","33.493","-80.863","SC","2022","0101000020E610000095C9BAC9393754C0AB49A6F919BF4040","added"
"SOUTH AIKEN HIGH SCHOOL","33.522","-81.713","SC","2022","0101000020E6100000C3E7983D9A6D54C007978E39CFC24040","added"
"ST JOHNS METHODIST CHURCH","33.562","-81.720","SC","2022","0101000020E6100000A0B250210D6E54C0E78821DEDFC74040","added"
"MYERSVILLE","33.576","-79.185","SC","2022","0101000020E6100000B21F73AFDDCB53C0490AD1C6B6C94040","added"
"GRANITEVILLE COMMUNITY CHURCH","33.580","-81.835","SC","2022","0101000020E61000002E55698B6B7554C066AA16C737CA4040","added"
"NORTH CHALLENGE CENTER – NORTH FAMILY COMMUNITY SCHOOL","33.616","-81.103","SC","2022","0101000020E6100000B6B700D9904654C0D63D0D73DDCE4040","added"
"ST JAMES INTERMEDIATE SCHOOL","33.636","-79.012","SC","2022","0101000020E6100000A4367172BFC053C0D6B37B4D6AD14040","added"
"COURTNEY SENIOR CENTER","33.647","-81.357","SC","2022","0101000020E61000000D18247DDA5654C05B28999CDAD24040","added"
"ALEX CHATMAN AUDITORIUM","33.663","-79.832","SC","2022","0101000020E610000090CD9F8037F553C05B5F24B4E5D44040","added"
"HGTC BUSINESS CENTER AUDITORIUM","33.663","-78.943","SC","2022","0101000020E61000006F3205C655BC53C0A1720289DCD44040","added"
"FLAGLER FIRE STATION","33.667","-79.440","SC","2022","0101000020E6100000857B65DE2ADC53C07A39ECBE63D54040","added"
"PANOLA FIRE STATION","33.678","-80.422","SC","2022","0101000020E61000003CF94F92091B54C044842458C1D64040","added"
"SOCASTEE BAPTIST CHURCH","33.686","-78.966","SC","2022","0101000020E6100000DAA040E9D5BD53C0DD45F35BCFD74040","added"
"PARKWAY COMMUNITY BAPTIST CHURCH","33.693","-79.013","SC","2022","0101000020E610000004B05CCAD4C053C0737511F0B5D84040","added"
"MANNING UNITED METHODIST CHURCH","33.697","-80.211","SC","2022","0101000020E61000006CBC2A067E0D54C095C3DD0F2ED94040","added"
"GRAND STRAND SENIOR CENTER","33.711","-78.881","SC","2022","0101000020E61000004C7F40B15FB853C0B42671B1FDDA4040","added"
"MB INTERMEDIATE SCHOOL","33.715","-78.863","SC","2022","0101000020E61000006C95607138B753C05B40683D7CDB4040","added"
"SWANSEA HIGH SCHOOL","33.736","-81.096","SC","2022","0101000020E61000007AE7AB3F1D4654C02B1C9CE337DE4040","added"
"OCEAN VIEW EDUCATION CENTER (TEMPORARY)","33.756","-78.824","SC","2022","0101000020E6100000AC6411D4BAB453C0618E1EBFB7E04040","added"
"CAROLINA FOREST LIBRARY","33.760","-78.891","SC","2022","0101000020E6100000152D8A6805B953C037A5BC5642E14040","added"
"PELION BRANCH LIBRARY","33.771","-81.242","SC","2022","0101000020E61000003965C977844F54C030963325A3E24040","added"
"FORTS POND ELEMENTARY","33.779","-81.242","SC","2022","0101000020E6100000B947252B754F54C0FA8BEABEADE34040","added"
"PARKER SCHOOL","33.804","-81.926","SC","2022","0101000020E610000038807EDF3F7B54C02F0D0DD5DEE64040","added"
"JOHNSONVILLE LIBRARY","33.815","-79.442","SC","2022","0101000020E6100000F59B89E942DC53C0DB25BBE35EE84040","added"
"JOHNSONVILLE CITY HALL","33.818","-79.450","SC","2022","0101000020E6100000EAF9E472CDDC53C0C229BD80A8E84040","added"
"NORTH MYRTLE BEACH MUSEUM","33.828","-78.677","SC","2022","0101000020E61000001FF69DBA4DAB53C00AAD3DA2F8E94040","added"
"MARY THOMPSON BUILDING","33.851","-79.058","SC","2022","0101000020E610000075536FB2B2C353C044ADC497E4EC4040","added"
"LUTHERAN CHURCH BY THE LAKE","33.872","-82.374","SC","2022","0101000020E6100000F9CE79D7EA9754C0C1960D219DEF4040","added"
"THE CONTINUUM","33.876","-79.756","SC","2022","0101000020E61000003B4B35585DF053C0AF7B2B1213F04040","added"
"BETHANY BAPTIST CHURCH","33.913","-82.293","SC","2022","0101000020E6100000EE0E2906C89254C0C3E3912EECF44040","added"
"AMERICAN LEGION","33.918","-82.299","SC","2022","0101000020E6100000F199EC9F279354C0353BF7C374F54040","added"
"MCCORMICK COUNTRY CLUB","33.921","-82.345","SC","2022","0101000020E61000007728AF3A179654C0F5030DECE7F54040","added"
"# 15 ST. WILLIAMS CATHOLIC CHURCH","33.923","-81.707","SC","2022","0101000020E6100000FBCE8A03436D54C04215EDE016F64040","added"
"MIDLANDS TECH B & L CAMPUS","33.923","-81.516","SC","2022","0101000020E610000075F97BCE026154C008A5D4CA29F64040","added"
"SUMMIT TOWN HALL","33.924","-81.422","SC","2022","0101000020E6100000A99ECC3FFA5A54C09414580053F64040","added"
"BAYBORO FIRE STATION","33.993","-79.023","SC","2022","0101000020E610000070AFCC5B75C153C0F3188AE024FF4040","added"
"ST ALBANS EPISCOPAL CHURCH","33.995","-81.261","SC","2022","0101000020E6100000A7093609B95054C0803B9A3457FF4040","added"
"PAMPLICO PUBLIC LIBRARY P1","33.996","-79.569","SC","2022","0101000020E61000009C548F8F71E453C0C4AD275F75FF4040","added"
"MAIN STREET UNITED METHODIST CHURCH","34.011","-81.037","SC","2022","0101000020E6100000B1A371A85F4254C0138DA4935B014140","added"
"A.C. FLORA HIGH SCHOOL (TEMP)","34.019","-80.982","SC","2022","0101000020E6100000DD700E8DDD3E54C03A56CE8360024140","added"
"EARLEWOOD PARK COMMUNITY CENTER","34.026","-81.044","SC","2022","0101000020E6100000F0E42E1DCE4254C0C9552C7E53034140","added"
"WATKINS-NANCE ELEMENTARY SCHOOL","34.029","-81.016","SC","2022","0101000020E6100000D80231BF094154C0245F09A4C4034140","added"
"HYATT PARK ELEMENTARY","34.040","-81.037","SC","2022","0101000020E6100000106157EE604254C0F3FEE49425054140","added"
"ST MICHAELS ALL ANGELS EPIS CHURCH","34.042","-80.961","SC","2022","0101000020E61000004466D3B6863D54C0E6A26B706C054140","added"
"ST MARY'S EPISCOPAL CHURCH","34.045","-81.147","SC","2022","0101000020E61000000217BF84654954C070557EBED2054140","added"
"WARREN CHAPEL UM CHURCH","34.054","-80.061","SC","2022","0101000020E61000009D013FF4EE0354C05DCDF055E1064140","added"
"LYNCHBURG POLICE DEPARTMENT BUILDING","34.060","-80.077","SC","2022","0101000020E61000006C239EECE60454C0E199D024B1074140","added"
"# 1 HOPEWELL CHURCH","34.063","-81.850","SC","2022","0101000020E61000002B0C361A657654C0B4DF7FD01F084140","added"
"COMMUNITY CENTER","34.072","-79.306","SC","2022","0101000020E6100000E686F0798FD353C0E1DEEB5A31094140","added"
"CROSSROADS INTERMEDIATE SCHOOL","34.073","-81.177","SC","2022","0101000020E6100000CCE6165F594B54C01557957D57094140","added"
"# 6 BETHEL IGLESIA CONGREGACIONAL CHURCH","34.082","-81.760","SC","2022","0101000020E61000002FC44549A37054C030E01BF9720A4140","added"
"MIDLANDS TECHNICAL COLLEGE (HARBISON CAMPUS)","34.085","-81.172","SC","2022","0101000020E6100000FBE93F6BFE4A54C08A647E24DB0A4140","added"
"SARDIS-TIMMONSVILLE FIRE STATION #4","34.098","-80.006","SC","2022","0101000020E610000015D9733E610054C01CCB60318F0C4140","added"
"ST PAUL AME CHURCH","34.100","-81.161","SC","2022","0101000020E6100000981B672E4B4A54C009FF2268CC0C4140","added"
"INSTITUTE OF INNOVATION (R2I2)","34.126","-80.884","SC","2022","0101000020E6100000A09B470F8D3854C0E934C12621104140","added"
"BALLENTINE COMMUNITY CENTER","34.129","-81.243","SC","2022","0101000020E61000008B153598864F54C02906483481104140","added"
"PINEY WOODS ELEMENTARY SCHOOL","34.136","-81.382","SC","2022","0101000020E610000095E70B6B745854C0B629C35D62114140","added"
"SUMMIT PARKWAY MIDDLE SCHOOL","34.143","-80.882","SC","2022","0101000020E61000003DC5BB6D703854C06FA8CE5955124140","added"
"NEW ZION AME CHURCH","34.146","-80.193","SC","2022","0101000020E610000049BDA7725A0C54C0E7A7380EBC124140","added"
"MATHEWS UNITED METHODIST CHURCH","34.159","-82.147","SC","2022","0101000020E6100000D5963AC86B8954C04D9F1D705D144140","added"
"DARLINGTON COUNTY RECREATION BUILDING","34.166","-80.061","SC","2022","0101000020E610000025D3FC8CE60354C0C56DD9C644154140","added"
"CHAPIN MIDDLE SCHOOL (TEMP)","34.169","-81.278","SC","2022","0101000020E610000019FF3EE3C25154C0CD58349D9D154140","added"
"GREENWOOD CITY FD # 3","34.175","-82.183","SC","2022","0101000020E61000000A8FEC00BE8B54C0C0385DBB59164140","added"
"NINETY SIX VISITOR’S CENTER","34.175","-82.023","SC","2022","0101000020E610000026755D537B8154C04C4C721B68164140","added"
"TOWN OF NINETY SIX FIRE DEPARTMENT","34.175","-82.021","SC","2022","0101000020E6100000A3C9C518588154C03EA2F8E758164140","added"
"WESLEY COMMONS","34.180","-82.128","SC","2022","0101000020E6100000E26025D52D8854C0422619390B174140","added"
"GREENWOOD COUNTY LIBRARY","34.187","-82.160","SC","2022","0101000020E6100000AAF9E06B3E8A54C031C6D166E6174140","added"
"SALEM BAPTIST CHURCH","34.189","-82.287","SC","2022","0101000020E61000003153A40C669254C0527DE71725184140","added"
"THE VENUE","34.192","-82.163","SC","2022","0101000020E6100000BAF13856738A54C0925A28999C184140","added"
"POYNOR ADULT EDUCATION CENTER","34.193","-79.766","SC","2022","0101000020E61000005E3354200EF153C078407EDBB8184140","added"
"BLYTHEWOOD HIGH SCHOOL","34.208","-80.979","SC","2022","0101000020E6100000017A2B5CA03E54C071F211E7971A4140","added"
"PROJECT HOPE FOUNDATION INC.","34.212","-82.173","SC","2022","0101000020E61000008E44C3BD0D8B54C0745886DD1C1B4140","added"
"GREENWOOD BAPTIST CHURCH","34.240","-82.152","SC","2022","0101000020E610000091ED7C3FB58954C0AE6DE580B81E4140","added"
"CORONACA FIRE DEPARTMENT STATION 50","34.263","-82.097","SC","2022","0101000020E6100000E834666D2E8654C012972DA3A2214140","added"
"WESTVIEW BEHAVIORAL CENTER","34.271","-81.624","SC","2022","0101000020E6100000DC346C4AE86754C01CFD7964BD224140","added"
"ST MATTHEWS METHODIST CHURCH","34.287","-80.268","SC","2022","0101000020E6100000CE989361261154C07891AE3EC3244140","added"
"OLD SCHOOL HOUSE","34.288","-79.273","SC","2022","0101000020E61000007EF6C88B71D153C04DD30C4EE9244140","added"
"TRINITY UNITED METHODIST CHURCH","34.302","-79.873","SC","2022","0101000020E610000038A34165D7F753C00B613596B0264140","added"
"FIRST BAPTIST CH/CROSS HILL","34.307","-81.984","SC","2022","0101000020E61000008E6F9461017F54C045E91C4D3F274140","added"
"FIRE STATION #6","34.313","-80.291","SC","2022","0101000020E6100000D5100B6B991254C0F6A0FBCD1F284140","added"
"LITTLE RIVER MULTICULTURAL COMPLEX","34.334","-82.235","SC","2022","0101000020E6100000C3C4D5B7028F54C01AFCFD62B62A4140","added"
"NEW MEMORIAL TEMPLE FELLOWSHIP HALL","34.382","-79.391","SC","2022","0101000020E6100000E64F656204D953C03075A103DC304140","added"
"EVENING LIGHT CHURCH OF GOD","34.483","-82.016","SC","2022","0101000020E6100000146C6D2B078154C034EC9C0BC83D4140","added"
"SPRINGFIELD BAPTIST CHURCH","34.490","-82.012","SC","2022","0101000020E610000041B4FBFAC68054C03DAFC277AC3E4140","added"
"COUNTY VOTER REGISTRATION AND ELECTIONS OFFICE","34.507","-82.016","SC","2022","0101000020E610000005FC1A49028154C0B8414871E9404140","added"
"ANDERSON SPORTS & ENTERTAINMENT CENTER","34.538","-82.680","SC","2022","0101000020E610000075B1C45E83AB54C0068B1E53D2444140","added"
"ANDERSON AREA YMCA","34.542","-82.626","SC","2022","0101000020E6100000BAF59A1E14A854C0F275BE4461454140","added"
"BUFFALO BAPTIST CHURCH","34.554","-80.490","SC","2022","0101000020E6100000C39B35785F1F54C0F2FDD478E9464140","added"
"OWINGS COMMUNITY CENTER","34.631","-82.134","SC","2022","0101000020E61000009F53909F8D8854C03411363CBD504140","added"
